APNXId,displayName,dataProvider,DataCost,MinCPM,PercentOfMedia,member_id,provider,code,subtype
952251,Energy & Utilities:Magnitude:Very Low,A6,0.15,,,1713,,rm_ErrFsWTDQnaDPXO6uMgtng_2o-ZPcHORMG7pZnTaVSB0g,
952252,Eldercare:Magnitude:Very Low,A6,0.15,,,1713,,rm_xJEF3nw3QgOya5Qw5buJVQ_2o-ZPcHORMG7pZnTaVSB0g,
952253,Mobile & Wireless:Affinity:Medium,A6,0.15,,,1713,,ra_UAnIo-S4SlKoVqzi4L6-3g_YdB_xzm4TeyMt2YDTLxbLw,
952254,Insurance Coaching & Training:Affinity:Medium,A6,0.15,,,1713,,ra_PTmd6t8tTfKI5IEADHfqLA_YdB_xzm4TeyMt2YDTLxbLw,
952255,Business Services:Affinity:Very Low,A6,0.15,,,1713,,ra_b8nM7dSTSEOtcjvzLidCJQ_RgDvMKH2Qdy5FnR-k6BEiQ,
952256,Special Education:Affinity:Medium,A6,0.15,,,1713,,ra_afTIPVXpR6yQqAw9sAL5NA_YdB_xzm4TeyMt2YDTLxbLw,
952257,Event Ticket Sales:Affinity:Very High,A6,0.15,,,1713,,ra_-mTwkP5rTz6_Ts8jUVZ0gA_Y7L8SsWjQNaxrPjRChvUjg,
952258,Yoga & Pilates:Affinity:Very Low,A6,0.15,,,1713,,ra_Rk-LK4rmSS-_vM8yP6Bgeg_RgDvMKH2Qdy5FnR-k6BEiQ,
952259,Latter-Day Saints:Magnitude:Low,A6,0.15,,,1713,,rm_PJy7oh_eR3KHoIhducHmgQ_gpA8hbroTD6y2z0JOYejeg,
952260,Undergarments:Magnitude:Medium,A6,0.15,,,1713,,rm_H1Lsu31mTrKxAMpZxOXsNg_14y9QztdTgqSaUmEfGzzog,
952261,Dogs:Magnitude:Very High,A6,0.15,,,1713,,rm_yqdlFnjnQ7-OFQCfWkSw4w_otF5DbteQPye8DT9TfQqeQ,
952262,Education:Affinity:Very Low,A6,0.15,,,1713,,ra_Dfag6HdTQ5u4zty9YmUjew_RgDvMKH2Qdy5FnR-k6BEiQ,
952263,Soft Drinks:Affinity:Very Low,A6,0.15,,,1713,,ra_J2H8OpvMQ2u6kqoAxX4CMw_RgDvMKH2Qdy5FnR-k6BEiQ,
952264,Food & Beverage Events:Magnitude:Very Low,A6,0.15,,,1713,,rm_dc5tgMpkQF2ZAN2ICCzmJw_2o-ZPcHORMG7pZnTaVSB0g,
952265,Walking:Magnitude:Low,A6,0.15,,,1713,,rm_Q_K0OUYHReW9_MEtjiGr2w_gpA8hbroTD6y2z0JOYejeg,
952266,Chrysler:Affinity:Low,A6,0.15,,,1713,,ra_Y_YSd3P-R9OUPDayrvFX5g_vq9g6QUjSuWWGS4KljFVaA,
952267,Hygiene & Toiletries:Magnitude:Very Low,A6,0.15,,,1713,,rm_AL0W34YYTh-qRyn955jE2Q_2o-ZPcHORMG7pZnTaVSB0g,
952268,Toshiba:Magnitude:Very Low,A6,0.15,,,1713,,rm_F__WurkvS-a2pf_619WqPA_2o-ZPcHORMG7pZnTaVSB0g,
952269,Cleansing & Detoxification:Affinity:Low,A6,0.15,,,1713,,ra_vK6dGuV3StKqB5WzrlV-xg_vq9g6QUjSuWWGS4KljFVaA,
952270,Architects:Affinity:High,A6,0.15,,,1713,,ra_EP9SJzplQDKVmiqbYJLWmw_w0roamdeTDapP5TpiLhvpA,
952271,Depression:Magnitude:High,A6,0.15,,,1713,,rm_qox1X2_JTWy_V33qSVi4vg_HbBnfPc-Snun2_8Vz8qNkA,
952272,Property Development:Magnitude:Medium,A6,0.15,,,1713,,rm_Y7CmgoSoQFeUDgdXuEKubA_14y9QztdTgqSaUmEfGzzog,
952273,Drawing/Sketching:Affinity:High,A6,0.15,,,1713,,ra_Q_K6wtqYSUiEPpx2qyKWoA_w0roamdeTDapP5TpiLhvpA,
952274,Poland:Affinity:High,A6,0.15,,,1713,,ra_poOlYguySoOx-fAUUTKMqQ_w0roamdeTDapP5TpiLhvpA,
952275,A.D.D.:Magnitude:Medium,A6,0.15,,,1713,,rm_OoXG99BERAeqXaNrovcMYw_14y9QztdTgqSaUmEfGzzog,
952276,Job Search:Affinity:Medium,A6,0.15,,,1713,,ra_PuupFnDkSAmzWcXXOAWTYQ_YdB_xzm4TeyMt2YDTLxbLw,
952277,3-D Graphics:Affinity:Very High,A6,0.15,,,1713,,ra_b-QBSskFR0mrMRkPF-U2Dw_Y7L8SsWjQNaxrPjRChvUjg,
952278,Life Insurance:Affinity:Low,A6,0.15,,,1713,,ra_5ACtcFM_SLOlsS8Z2VZ_Xg_vq9g6QUjSuWWGS4KljFVaA,
952279,Academic Conferences & Publications:Affinity:Very Low,A6,0.15,,,1713,,ra_uion1ANvS_qANXHrD7Ej2Q_RgDvMKH2Qdy5FnR-k6BEiQ,
952280,Ireland:Magnitude:Very Low,A6,0.15,,,1713,,rm_KP9zLG6FQtKKtlsEQ9LmbA_2o-ZPcHORMG7pZnTaVSB0g,
952281,Performance Vehicles:Affinity:Very High,A6,0.15,,,1713,,ra_eTt3aEx8R4qQL_hRjgfIeA_Y7L8SsWjQNaxrPjRChvUjg,
952282,Science Fiction & Fantasy Programs:Affinity:High,A6,0.15,,,1713,,ra_3zzkKwApSW29hyFk8F7QIA_w0roamdeTDapP5TpiLhvpA,
952283,Weddings:Magnitude:Medium,A6,0.15,,,1713,,rm_tbQ2lZY2Q2OxF6UBfijjbg_14y9QztdTgqSaUmEfGzzog,
952284,Event Ticket Sales:Affinity:Low,A6,0.15,,,1713,,ra_-mTwkP5rTz6_Ts8jUVZ0gA_vq9g6QUjSuWWGS4KljFVaA,
952285,Gardening:Affinity:Medium,A6,0.15,,,1713,,ra_rw6DhMZcRlaxmOUbFmielw_YdB_xzm4TeyMt2YDTLxbLw,
952286,Animal Products & Services:Magnitude:Very Low,A6,0.15,,,1713,,rm_0Mm3OdqiRK6RxFuSA30rEA_2o-ZPcHORMG7pZnTaVSB0g,
952287,Spain:Affinity:Low,A6,0.15,,,1713,,ra_AqFD_4nWRSeAlGWCRRY3zw_vq9g6QUjSuWWGS4KljFVaA,
952288,Waste Management:Magnitude:Medium,A6,0.15,,,1713,,rm_sV_l0gMhTRGxqcYphbd-qA_14y9QztdTgqSaUmEfGzzog,
952289,Waterski/Wakeboard:Affinity:Medium,A6,0.15,,,1713,,ra_3ytYslclTMa7tx9SOBUMrQ_YdB_xzm4TeyMt2YDTLxbLw,
952290,Hinduism:Magnitude:Very High,A6,0.15,,,1713,,rm_0BSSkTjZQPqsKOmvJOvdPA_otF5DbteQPye8DT9TfQqeQ,
952291,Video Game Development:Magnitude:Low,A6,0.15,,,1713,,rm_afMTq3fIQCSij4mSAXQNDw_gpA8hbroTD6y2z0JOYejeg,
952292,Australia & New Zealand:Affinity:Medium,A6,0.15,,,1713,,ra_8JZuAI2mQfalj3vBYWZuew_YdB_xzm4TeyMt2YDTLxbLw,
952293,Home Storage & Shelving:Magnitude:High,A6,0.15,,,1713,,rm_YyyHHN3nRQ22SM4UZDKLWg_HbBnfPc-Snun2_8Vz8qNkA,
952294,Retirement Planning:Affinity:Very Low,A6,0.15,,,1713,,ra_xWAFyW6eRGmnrN1W3UDJ-Q_RgDvMKH2Qdy5FnR-k6BEiQ,
952295,Veterans:Affinity:Low,A6,0.15,,,1713,,ra_jWz5iQDCQ5uU0Ha2xwv6UQ_vq9g6QUjSuWWGS4KljFVaA,
952296,Ear Nose & Throat:Magnitude:Low,A6,0.15,,,1713,,rm_n_2n6xaPTRaGg_r94Wj2RQ_gpA8hbroTD6y2z0JOYejeg,
952297,Experimental & Industrial Music:Affinity:Medium,A6,0.15,,,1713,,ra_e9Kp4F33RKCbZ3eCyCJ8QQ_YdB_xzm4TeyMt2YDTLxbLw,
952298,Mental Health & Disorders:Affinity:Low,A6,0.15,,,1713,,ra_gOxyBqj-TPSFGqtLpvxhVg_vq9g6QUjSuWWGS4KljFVaA,
952299,Science:Magnitude:Very High,A6,0.15,,,1713,,rm_iQw9xuEGQWyy1mlTg4Mabg_otF5DbteQPye8DT9TfQqeQ,
952300,Beauty Pageants:Magnitude:Medium,A6,0.15,,,1713,,rm_3qejnmn_QJulRDDKBiseOw_14y9QztdTgqSaUmEfGzzog,
952301,Writers Resources:Magnitude:Low,A6,0.15,,,1713,,rm_Z1mPirXvROiWBwcBebWbUg_gpA8hbroTD6y2z0JOYejeg,
952302,Desserts & Baking:Magnitude:Low,A6,0.15,,,1713,,rm_x-ntl18qTAeVJfRmEHPh3A_gpA8hbroTD6y2z0JOYejeg,
952303,Spas:Affinity:Medium,A6,0.15,,,1713,,ra_NJhCNJ_1R8Go6u5xwNELDw_YdB_xzm4TeyMt2YDTLxbLw,
952304,Finland:Affinity:Very High,A6,0.15,,,1713,,ra_5q60LoFVRaSZ-I4qtSvqiQ_Y7L8SsWjQNaxrPjRChvUjg,
952305,DVD & Video Shopping:Affinity:High,A6,0.15,,,1713,,ra_brmwYQq2TYyFstQ8osJpuw_w0roamdeTDapP5TpiLhvpA,
952306,Socially Responsible Investing:Magnitude:Medium,A6,0.15,,,1713,,rm_w9la0zAERyu_dwhz-JsC9g_14y9QztdTgqSaUmEfGzzog,
952307,Family Films:Magnitude:Medium,A6,0.15,,,1713,,rm_vuFPZeFtQO-crOVTpwXc7g_14y9QztdTgqSaUmEfGzzog,
952308,Hobbies & Interests:Magnitude:High,A6,0.15,,,1713,,rm_z7YOhvNjR9mX78lMdAgwtA_HbBnfPc-Snun2_8Vz8qNkA,
952309,Rugby:Magnitude:Low,A6,0.15,,,1713,,rm_c_FhPqUzRBOwj7pzUop2dA_gpA8hbroTD6y2z0JOYejeg,
952310,Breakfast Food:Affinity:Medium,A6,0.15,,,1713,,ra_gTLFGt_MT9a4IqjXPI3Itg_YdB_xzm4TeyMt2YDTLxbLw,
952311,Food & Beverage Events:Affinity:Medium,A6,0.15,,,1713,,ra_dc5tgMpkQF2ZAN2ICCzmJw_YdB_xzm4TeyMt2YDTLxbLw,
952312,U.S. Government Resources:Affinity:Very Low,A6,0.15,,,1713,,ra_d9wwfVHGSJKqbADwSmlThg_RgDvMKH2Qdy5FnR-k6BEiQ,
952313,Hyundai:Magnitude:Low,A6,0.15,,,1713,,rm_2UudDeluS_-20bN9LUhYbg_gpA8hbroTD6y2z0JOYejeg,
952314,MLS Listings:Magnitude:Low,A6,0.15,,,1713,,rm_yqTt1IjcSZq1MFAYLj0m-A_gpA8hbroTD6y2z0JOYejeg,
952315,Mountain Bikes:Magnitude:Medium,A6,0.15,,,1713,,rm_XZSjD-eVQvqGgFSwgLlbdw_14y9QztdTgqSaUmEfGzzog,
952316,English as a 2nd Language:Affinity:Low,A6,0.15,,,1713,,ra_thY2eBzoTHq-Q5jFQJIzig_vq9g6QUjSuWWGS4KljFVaA,
952317,Advertising:Magnitude:Very Low,A6,0.15,,,1713,,rm_YR4necfBR6e8vgsl5TDvXQ_2o-ZPcHORMG7pZnTaVSB0g,
952318,Roleplaying Games:Affinity:Medium,A6,0.15,,,1713,,ra_2_kkemE_TQmFsl8SOOjitw_YdB_xzm4TeyMt2YDTLxbLw,
952319,Meat & Seafood:Magnitude:Low,A6,0.15,,,1713,,rm_8g4q57xvTwyvM4ylU2R4cw_gpA8hbroTD6y2z0JOYejeg,
952320,Environmental Safety:Magnitude:Very Low,A6,0.15,,,1713,,rm_vN19obolTBmQ3j1rJ8h_8g_2o-ZPcHORMG7pZnTaVSB0g,
952321,Ethnic Specific:Magnitude:High,A6,0.15,,,1713,,rm_LaHh_NT2SRqirwr-Jm5qlQ_HbBnfPc-Snun2_8Vz8qNkA,
952322,Collecting:Affinity:Very High,A6,0.15,,,1713,,ra_BnUgp98uQnKLjX_RUFqCOg_Y7L8SsWjQNaxrPjRChvUjg,
952323,Country Music:Magnitude:Medium,A6,0.15,,,1713,,rm_yw68k_2KTQK2OXXA5FlPYA_14y9QztdTgqSaUmEfGzzog,
952324,Visual Basic:Magnitude:Very High,A6,0.15,,,1713,,rm_H1UrejVaSqu_z_qfEYKt7w_otF5DbteQPye8DT9TfQqeQ,
952325,Cheerleading:Magnitude:Very Low,A6,0.15,,,1713,,rm_oYYi-7yvSyCw_hx5TTCDuw_2o-ZPcHORMG7pZnTaVSB0g,
952326,Net Conferencing:Magnitude:Medium,A6,0.15,,,1713,,rm_pZUokSLcRa27-0cT9JMP3g_14y9QztdTgqSaUmEfGzzog,
952327,Caribbean:Magnitude:High,A6,0.15,,,1713,,rm_jw-3e0SZQx-6vjuH6Gu-5g_HbBnfPc-Snun2_8Vz8qNkA,
952328,Software Utilities:Magnitude:Low,A6,0.15,,,1713,,rm_rO88zSQYQba1EarNrL8Z8g_gpA8hbroTD6y2z0JOYejeg,
952329,Footwear:Affinity:Very High,A6,0.15,,,1713,,ra_8hOcIz3OQhuSYu3jK5QPWg_Y7L8SsWjQNaxrPjRChvUjg,
952330,Bakeries:Magnitude:Low,A6,0.15,,,1713,,rm_XrYoAAuGQVyiw2jTcdP2wA_gpA8hbroTD6y2z0JOYejeg,
952331,Suits & Business Attire:Affinity:High,A6,0.15,,,1713,,ra_XYYmIPC_Tlq_OPcs_TnBiA_w0roamdeTDapP5TpiLhvpA,
952332,Footwear:Magnitude:Medium,A6,0.15,,,1713,,rm_8hOcIz3OQhuSYu3jK5QPWg_14y9QztdTgqSaUmEfGzzog,
952333,FujiFilm:Affinity:Very High,A6,0.15,,,1713,,ra_5-8gyn1BTfiC98T-Ybmn6w_Y7L8SsWjQNaxrPjRChvUjg,
952334,Solar:Magnitude:Very High,A6,0.15,,,1713,,rm_ERFYdtc_TcW2RFSgRt_KQA_otF5DbteQPye8DT9TfQqeQ,
952335,Commercial Vehicles:Magnitude:Very Low,A6,0.15,,,1713,,rm_aNNZuB0qTaKdJY2R9k308g_2o-ZPcHORMG7pZnTaVSB0g,
952336,Dodge:Affinity:Very Low,A6,0.15,,,1713,,ra_vgsmCFcmRYaZ_cdLLSFXAA_RgDvMKH2Qdy5FnR-k6BEiQ,
952337,Marriage:Magnitude:High,A6,0.15,,,1713,,rm_XFkfsY8pT_ao4jvKS6pLBQ_HbBnfPc-Snun2_8Vz8qNkA,
952338,Real Estate Investment Trusts:Affinity:Low,A6,0.15,,,1713,,ra_PbIRNSIXTQqY9fp3sc19eQ_vq9g6QUjSuWWGS4KljFVaA,
952339,Paintball:Magnitude:Very Low,A6,0.15,,,1713,,rm_h008_hErRvGm55pgy_m_Lg_2o-ZPcHORMG7pZnTaVSB0g,
952340,Jazz & Blues:Affinity:Very High,A6,0.15,,,1713,,ra_s-o2-PlfSCalLoMpf5d7kg_Y7L8SsWjQNaxrPjRChvUjg,
952341,Association of Realtors:Magnitude:Very Low,A6,0.15,,,1713,,rm_G8JukkB4QyWJyyrGwOujHg_2o-ZPcHORMG7pZnTaVSB0g,
952342,Spain:Affinity:Very High,A6,0.15,,,1713,,ra_AqFD_4nWRSeAlGWCRRY3zw_Y7L8SsWjQNaxrPjRChvUjg,
952343,Football:Affinity:Low,A6,0.15,,,1713,,ra_SXkBbQRtQwmDEesv0ouUiQ_vq9g6QUjSuWWGS4KljFVaA,
952344,Photography:Magnitude:Very Low,A6,0.15,,,1713,,rm_cZuaLePtSKiVJPTSGPoGjA_2o-ZPcHORMG7pZnTaVSB0g,
952345,Hotels:Magnitude:High,A6,0.15,,,1713,,rm__409dKVqQdqtf0YXP69Kzg_HbBnfPc-Snun2_8Vz8qNkA,
952346,Pro Basketball:Magnitude:High,A6,0.15,,,1713,,rm_ujXJxvBmRzmTRaMQBEyEHA_HbBnfPc-Snun2_8Vz8qNkA,
952347,Tesla:Affinity:Medium,A6,0.15,,,1713,,ra_NxsS6T8RRcuhXQ0OmvBFWg_YdB_xzm4TeyMt2YDTLxbLw,
952348,Word Games:Affinity:Low,A6,0.15,,,1713,,ra_Nn3Z1PbaTMSrxqcUh_q0Xw_vq9g6QUjSuWWGS4KljFVaA,
952349,Comics & Animation:Affinity:Very High,A6,0.15,,,1713,,ra_rZr4MtpAQwaRtpfcyCgT3w_Y7L8SsWjQNaxrPjRChvUjg,
952350,Home Financing:Magnitude:Medium,A6,0.15,,,1713,,rm_8mmas0xcRUiBgVuQgeBTRg_14y9QztdTgqSaUmEfGzzog,
952351,Sexuality:Affinity:Low,A6,0.15,,,1713,,ra_ic6kMjv0RdWCJJx3rbuI5w_vq9g6QUjSuWWGS4KljFVaA,
952352,Homework/Study Tips:Magnitude:Medium,A6,0.15,,,1713,,rm_1_9ycDv4RsKZAPXwDbeaZg_14y9QztdTgqSaUmEfGzzog,
952353,Laundry:Affinity:Very Low,A6,0.15,,,1713,,ra_N7yjFxyzTOKExUIJ0wgt9w_RgDvMKH2Qdy5FnR-k6BEiQ,
952354,Butchers:Affinity:High,A6,0.15,,,1713,,ra_NVQkmzZeQ7ew58MC8u8uYw_w0roamdeTDapP5TpiLhvpA,
952355,Nursing:Magnitude:Low,A6,0.15,,,1713,,rm_SkgW_QnJQ_GG1oicviKUVw_gpA8hbroTD6y2z0JOYejeg,
952356,Children's Clothing:Affinity:Medium,A6,0.15,,,1713,,ra_h0GV8gDTSpaYbGOnBnXMuQ_YdB_xzm4TeyMt2YDTLxbLw,
952357,Bollywood & South Asian Films:Affinity:Very Low,A6,0.15,,,1713,,ra_bp67xsf3Rw2JYDFaaoShgw_RgDvMKH2Qdy5FnR-k6BEiQ,
952358,Cruiser Bikes:Magnitude:Very High,A6,0.15,,,1713,,rm_mB2wIeukRYivsZvCwuNwOg_otF5DbteQPye8DT9TfQqeQ,
952359,Inventors & Patents:Affinity:High,A6,0.15,,,1713,,ra_bY9N1195RaaLG3ex2Z9hsg_w0roamdeTDapP5TpiLhvpA,
952360,Card Games:Affinity:Medium,A6,0.15,,,1713,,ra_DM_vJaUgRqmN8Pec7ogY7w_YdB_xzm4TeyMt2YDTLxbLw,
952361,Accident & Personal Injury Law:Magnitude:Very Low,A6,0.15,,,1713,,rm_-rpVGvlvSuCkvvVprYovZw_2o-ZPcHORMG7pZnTaVSB0g,
952362,Baseball:Affinity:Low,A6,0.15,,,1713,,ra_bJPSsEGxRuy9jVvgQSoVww_vq9g6QUjSuWWGS4KljFVaA,
952363,Atheism/Agnosticism:Magnitude:Medium,A6,0.15,,,1713,,rm_ifZMy0HUTNeSGN4Xa4APOw_14y9QztdTgqSaUmEfGzzog,
952364,Camcorders:Magnitude:Very High,A6,0.15,,,1713,,rm_BRy0pPwqQie8Lo9bcVKcjg_otF5DbteQPye8DT9TfQqeQ,
952365,Holistic Healing:Affinity:Low,A6,0.15,,,1713,,ra_-zue-hbaTG2MJVFBJU9Juw_vq9g6QUjSuWWGS4KljFVaA,
952366,Real Estate Agencies:Affinity:Medium,A6,0.15,,,1713,,ra_jGGkhUnkTu6OaX2Z743TFw_YdB_xzm4TeyMt2YDTLxbLw,
952367,Skin Care:Magnitude:Very High,A6,0.15,,,1713,,rm_qLP1KticSnu_N1E6G9O78g_otF5DbteQPye8DT9TfQqeQ,
952368,Vehicle Brands:Affinity:High,A6,0.15,,,1713,,ra_hsdhM65ET1iSSH7qaOkX0w_w0roamdeTDapP5TpiLhvpA,
952369,GMC:Affinity:High,A6,0.15,,,1713,,ra_fvFnLYcAQWuf_CQq1Cyz9w_w0roamdeTDapP5TpiLhvpA,
952370,Religious Music:Affinity:Very High,A6,0.15,,,1713,,ra_YlUc4LiYRI2cqKaTLP_CVw_Y7L8SsWjQNaxrPjRChvUjg,
952371,Logistics:Magnitude:High,A6,0.15,,,1713,,rm_d-2ZNu1xQGGUPoZhO56kow_HbBnfPc-Snun2_8Vz8qNkA,
952372,Formal Wear:Magnitude:Medium,A6,0.15,,,1713,,rm_lnAQpaKfTGSWFHSsr7hDKA_14y9QztdTgqSaUmEfGzzog,
952373,Luxury Goods:Affinity:High,A6,0.15,,,1713,,ra_94E1HcsKQXalVy9ITI9LXw_w0roamdeTDapP5TpiLhvpA,
952374,Dermatology & Skin Conditions:Affinity:Medium,A6,0.15,,,1713,,ra_iXS91m9xTSCOjrp5UIPcJw_YdB_xzm4TeyMt2YDTLxbLw,
952375,Commodities & Futures Trading:Magnitude:Very Low,A6,0.15,,,1713,,rm_ywl1L4JSRyijMMVAiym87g_2o-ZPcHORMG7pZnTaVSB0g,
952376,Landscaping:Affinity:Low,A6,0.15,,,1713,,ra_shRzx7tUQfenbqbYG_GgsQ_vq9g6QUjSuWWGS4KljFVaA,
952377,Photography:Affinity:High,A6,0.15,,,1713,,ra_cZuaLePtSKiVJPTSGPoGjA_w0roamdeTDapP5TpiLhvpA,
952378,Hunting/Shooting:Magnitude:Low,A6,0.15,,,1713,,rm_GhlBulyDTMG7ByXqKYWWJw_gpA8hbroTD6y2z0JOYejeg,
952379,Boats & Watercraft:Affinity:Medium,A6,0.15,,,1713,,ra_IfBO0XpARNqnnwavB5WXKg_YdB_xzm4TeyMt2YDTLxbLw,
952380,Fly Fishing:Affinity:Low,A6,0.15,,,1713,,ra_qDji3zHiTUGZufM8TBBvdA_vq9g6QUjSuWWGS4KljFVaA,
952381,Luggage & Travel Accessories:Magnitude:Very Low,A6,0.15,,,1713,,rm_l3z9f9hAQp201ljL0Knlbg_2o-ZPcHORMG7pZnTaVSB0g,
952382,Association of Realtors:Affinity:Medium,A6,0.15,,,1713,,ra_G8JukkB4QyWJyyrGwOujHg_YdB_xzm4TeyMt2YDTLxbLw,
952383,Clothing:Affinity:Medium,A6,0.15,,,1713,,ra_8MyqMB0pRyOL5cPxLWb8Yg_YdB_xzm4TeyMt2YDTLxbLw,
952384,GERD/Acid Reflux:Magnitude:Low,A6,0.15,,,1713,,rm_KEqrM_c3TUiFu47bvRdb0w_gpA8hbroTD6y2z0JOYejeg,
952385,Weather:Magnitude:Low,A6,0.15,,,1713,,rm_y3gaxf44QeasRqvX-Z-PLA_gpA8hbroTD6y2z0JOYejeg,
952386,Mercedes-Benz:Magnitude:Very Low,A6,0.15,,,1713,,rm_bv25zmR5S--2YlE-1DjY2A_2o-ZPcHORMG7pZnTaVSB0g,
952387,Shopping:Magnitude:Medium,A6,0.15,,,1713,,rm_ex9lenahQmK-rxZCf2YO1A_14y9QztdTgqSaUmEfGzzog,
952388,Appliances:Affinity:Medium,A6,0.15,,,1713,,ra_JgVof19OT86jz8H0B9cGXA_YdB_xzm4TeyMt2YDTLxbLw,
952389,Graphics Software:Affinity:High,A6,0.15,,,1713,,ra_5oPaj-rLTVyPJquxe2Wo8A_w0roamdeTDapP5TpiLhvpA,
952390,Cameras & Camcorders:Magnitude:Low,A6,0.15,,,1713,,rm_-Tdfi7uUShiVzWAfLUs6FA_gpA8hbroTD6y2z0JOYejeg,
952391,Waterski/Wakeboard:Magnitude:Very Low,A6,0.15,,,1713,,rm_3ytYslclTMa7tx9SOBUMrQ_2o-ZPcHORMG7pZnTaVSB0g,
952392,Allergies:Affinity:Very High,A6,0.15,,,1713,,ra_06C855G2Qu6uKzPQbIjUbg_Y7L8SsWjQNaxrPjRChvUjg,
952393,Weight Loss:Magnitude:Very High,A6,0.15,,,1713,,rm_P8r6_CkDQTe2FB2aeWmfGQ_otF5DbteQPye8DT9TfQqeQ,
952394,South Asian Cuisine:Magnitude:Very High,A6,0.15,,,1713,,rm_UNfGYl5HSSyMx_cx_eoB2Q_otF5DbteQPye8DT9TfQqeQ,
952395,Investing:Magnitude:Very High,A6,0.15,,,1713,,rm_0f_J-_jLTxukNb_gfFAuMw_otF5DbteQPye8DT9TfQqeQ,
952396,Remodeling & Construction:Affinity:Medium,A6,0.15,,,1713,,ra_PtFsdvwHTzabTqhsbK93sw_YdB_xzm4TeyMt2YDTLxbLw,
952397,Bike Parts & Repair:Affinity:Very High,A6,0.15,,,1713,,ra_1NOie7JeSKOciZptrhDaiw_Y7L8SsWjQNaxrPjRChvUjg,
952398,Space/Astronomy:Magnitude:Low,A6,0.15,,,1713,,rm_BFjGM0kMR_e4E9OOoCSr5w_gpA8hbroTD6y2z0JOYejeg,
952399,Vocals & Show Tunes:Affinity:Very High,A6,0.15,,,1713,,ra_EgGKe9UhSMyBN1lGNP4IoA_Y7L8SsWjQNaxrPjRChvUjg,
952400,Loans:Affinity:High,A6,0.15,,,1713,,ra_pFM77YeKT-GCpyqk6Nnd6g_w0roamdeTDapP5TpiLhvpA,
952401,Movie Listings & Theater Showtimes:Magnitude:High,A6,0.15,,,1713,,rm_ZjdzxhkyTO-Qdul1KCR56g_HbBnfPc-Snun2_8Vz8qNkA,
952402,Food & Grocery Delivery:Affinity:Very High,A6,0.15,,,1713,,ra_uKZIPaGMRTy1tGL78Pv6cQ_Y7L8SsWjQNaxrPjRChvUjg,
952403,Hawaii:Affinity:Very High,A6,0.15,,,1713,,ra_7AwRS1biRqGzuls2i4dSDQ_Y7L8SsWjQNaxrPjRChvUjg,
952404,Self-Employment:Magnitude:Medium,A6,0.15,,,1713,,rm_l-6ZUMX4TC-8gOQrLYwOeQ_14y9QztdTgqSaUmEfGzzog,
952405,Education:Affinity:High,A6,0.15,,,1713,,ra_Dfag6HdTQ5u4zty9YmUjew_w0roamdeTDapP5TpiLhvpA,
952406,Marriage:Affinity:Very Low,A6,0.15,,,1713,,ra_XFkfsY8pT_ao4jvKS6pLBQ_RgDvMKH2Qdy5FnR-k6BEiQ,
952407,Yoga & Pilates:Magnitude:High,A6,0.15,,,1713,,rm_Rk-LK4rmSS-_vM8yP6Bgeg_HbBnfPc-Snun2_8Vz8qNkA,
952408,Swimwear:Magnitude:Very Low,A6,0.15,,,1713,,rm_4DTScsF_RQS0OZ9gsjPlkA_2o-ZPcHORMG7pZnTaVSB0g,
952409,Pentax:Affinity:Low,A6,0.15,,,1713,,ra_Tr3pMeNEStucPgaH4YSbCQ_vq9g6QUjSuWWGS4KljFVaA,
952410,Greece:Magnitude:Very Low,A6,0.15,,,1713,,rm_MPdDtjjFQImQem8l_FXI5Q_2o-ZPcHORMG7pZnTaVSB0g,
952411,Mountain Biking:Magnitude:Very High,A6,0.15,,,1713,,rm_Q9r-B9tjSCeWHEFH-DO0qw_otF5DbteQPye8DT9TfQqeQ,
952412,Concerts & Music Festivals:Magnitude:Very Low,A6,0.15,,,1713,,rm_3Qu_XJpAQwmt3LWXs1uMcw_2o-ZPcHORMG7pZnTaVSB0g,
952413,Apparel:Affinity:Very Low,A6,0.15,,,1713,,ra_RprdL_OtTe2dsk2WL_QBWQ_RgDvMKH2Qdy5FnR-k6BEiQ,
952414,Boats & Watercraft:Affinity:Very High,A6,0.15,,,1713,,ra_IfBO0XpARNqnnwavB5WXKg_Y7L8SsWjQNaxrPjRChvUjg,
952415,Chronic Fatigue Syndrome:Magnitude:Very Low,A6,0.15,,,1713,,rm_VNwNBC4kRu6pE2ZLOQRUdw_2o-ZPcHORMG7pZnTaVSB0g,
952416,Poetry:Affinity:Very Low,A6,0.15,,,1713,,ra_P1fW0cqVRbeTUQu5dugG3w_RgDvMKH2Qdy5FnR-k6BEiQ,
952417,Law  Gov't & Politics:Magnitude:Very Low,A6,0.15,,,1713,,rm_stRjJphjRyOAT-zF9NlvXg_2o-ZPcHORMG7pZnTaVSB0g,
952418,Social Services:Affinity:Very High,A6,0.15,,,1713,,ra_8fvDDDFbRkCTyj-uPPhAVg_Y7L8SsWjQNaxrPjRChvUjg,
952419,Asia:Magnitude:Very High,A6,0.15,,,1713,,rm_WQKzmqZyQFiAhCKxXKDY2w_otF5DbteQPye8DT9TfQqeQ,
952420,Uncategorized:Magnitude:Medium,A6,0.15,,,1713,,rm_p1jvWeS1RtCt_vWC2pG_FA_14y9QztdTgqSaUmEfGzzog,
952421,Tablets:Magnitude:Low,A6,0.15,,,1713,,rm_hl6KuLO-TAmxRJS-EhQWfQ_gpA8hbroTD6y2z0JOYejeg,
